YGR289C	1851	1851	0.8324	-0.0376072852226
YBR102C	2262	2262	0.8957	-0.0649529120991
YPR074W-A	171	171	0.5157	0.0424984423904
YHR154W	3213	3213	0.7995	-0.0725604534866
YER087C-A	552	552	0.6292	-0.0787569927554
YDR120C	1713	1713	0.8995	-0.0301310763896
TW(CCA)P	72	57	1.0239	-0.0258793968647
YPL260W	1656	1656	0.7225	-0.0599032013228
YGL249W	2115	2115	0.7821	-0.090562418978
YGL223C	1254	1254	0.7509	-0.0517047751422
YDR089W	2610	2610	0.7735	-0.0727863157173
YBR254C	528	528	0.8364	-0.0486605215075
YER147C	1875	1875	1.1662	0.0258536501849
YFR006W	1608	1608	0.8999	-0.0275245288532
YPL263C	1956	1956	0.9115	-0.0206549861372
YMR154C	2184	2184	0.5986	-0.0640611985511
YLR035C	2088	2088	0.8109	-0.0317283011876
YDR264C	2295	2295	0.8406	-0.0397011423701
YDR002W	606	606	1.1854	-0.0116283150939
YMR130W	909	909	0.7993	-0.0624784999736
YJL115W	840	840	1.2143	0.0214428945483
YKL084W	351	351	0.9355	-0.0168674406926
YAR009C	3591	3591	0.826	-0.0634167938355
YLR090W	1380	1380	1.14	0.0279369824486
YMR257C	2403	2403	0.5515	-0.0875663312996
YFL002W-B	1317	1317	0.9056	-0.0616685229802
YNL294C	1602	1602	0.8011	-0.00947041582357
YCR048W	1833	1833	1.2852	0.0927727492797
YLR437C-A	228	228	0.9052	0.055312733757
YJL005W	6081	6081	0.7987	-0.0461933701953
YBR288C	1452	1452	0.8366	-0.0867623072737
YDR273W	1098	1098	1.1038	-0.0340208750625
YLR019W	1194	1194	1.0619	0.0250148495728
YKL173W	3027	3027	0.7743	-0.0478855966811
YGR233C	3537	3537	0.8455	-0.0667757947955
YDL052C	912	912	1.1003	-0.0331360022352
YOL103W	1830	1830	0.8154	-0.0380226892963
YDR446W	909	909	0.9127	-0.0591444768271
YLR440C	2130	2130	0.7307	-0.0543232266583
YJR044C	423	423	0.6863	-0.0933145886845
YLR284C	843	843	0.6303	-0.0489744087999
YGL254W	900	900	0.6901	-0.0250376653745
Q0140	1197	279	0.8714	-0.249586620978
YOR249C	2058	2058	0.7621	-0.0852690742136
YDR486C	690	690	0.8399	-0.0348701988198
YDR075W	927	927	0.7987	-0.0563739290152
SNR37	386	63	0.3956	-0.123980381386
YNL072W	924	924	0.9945	0.050690261528
YPL183C	3042	3042	0.7732	-0.0605452382635
TE(UUC)G3	72	0	0	0
YDL152W	366	366	0.6921	-0.0730545898955
YLR455W	915	915	0.7181	-0.0665482405095
YFR002W	2520	2520	0.7671	-0.0735516565042
TQ(UUG)Q	76	0	0	0
YGR096W	945	945	0.8373	0.0396847385603
YOL141W	2088	2088	0.8293	-0.0548743556176
YKR063C	1509	1509	0.7385	-0.0460433676598
TE(CUC)I	72	6	0.5841	-0.249904167184
YNL291C	1647	1647	0.9355	-0.0418568798978
YBR271W	1260	1260	0.7761	-0.0273222876321
YHL012W	1482	1482	0.8284	-0.099472433291
YAL024C	4308	4308	0.8664	-0.0657394016885
YLR011W	576	576	1.0086	0.0195709968679
YIL039W	1422	1422	0.9756	-0.047907309779
YNL310C	525	525	0.9464	0.0104092126002
YER140W	1671	1671	0.6327	-0.0423867848619
YIL160C	1254	1254	1.02	0.017232280101
YDL189W	1374	1374	0.8051	-0.0375392020589
YDL214C	2100	2100	0.8852	-0.0319169952627
YIL142C-A	333	333	1.0336	-0.000985401364402
YLR329W	795	795	0.6672	-0.039026112308
Q0297	156	156	0.5831	0.0180464485705
YDR336W	945	945	0.8081	-0.0799723161969
YDR241W	288	288	0.6307	-0.11723830608
YDR116C	858	858	1.0642	-0.0270337742004
YLR286W-A	135	135	0.9822	-0.0203187537136
TL(UAG)J	82	27	0.4137	-0.066641500136
YGR109W-B	4644	4644	0.7969	-0.0227932623732
TQ(UUG)E1	72	0	0	0
YIL137C	2841	2841	0.8509	-0.0502765829569
YDR510C-A	117	117	0.4976	-0.13642566035
TY(GUA)D	75	0	0	0
YFL054C	1941	1941	1.014	0.00335817986871
YIL119C	1224	1224	0.8489	-0.118940206161
YLR416C	399	399	0.7204	-0.0048111481944
YNL067W-A	147	147	0.3979	-0.0742724479362
YNL049C	2631	2631	0.8785	-0.0520011092758
YOR275C	1986	1986	0.7907	-0.0703895603539
YNL129W	723	723	0.9038	-0.0575479873469
YPL134C	933	933	1.0062	0.019925953977
YBR291C	900	900	1.0235	-0.0394806960533
YGL164C	1323	1323	0.9757	-0.0253639840068
YJR017C	513	513	0.9297	0.084360781756
YOR169C	465	465	0.885	-0.121931278821
YDR393W	1371	1371	0.6964	-0.0609597067549
YOR164C	939	939	0.8036	-0.0587857705817
YLR084C	3663	3663	0.8404	-0.0625430017994
YLR135W	2247	2247	1.0054	-0.0543780010328
YFR032C	870	870	1.0641	0.0402952916085
YJL127W-A	117	117	0.7946	-0.0184681577315
YOL013W-B	291	291	0.5944	-0.149737288994
YDR055W	1335	1335	0.9132	-0.0499354788403
YNL069C	597	597	1.0309	-0.0120268443304
YMR193C-A	387	387	0.6021	-0.121966264469
YMR040W	483	483	0.8741	-0.0284788561118
YLL040C	9435	9435	0.8055	-0.0573127945202
YOL019W-A	153	153	0.7463	0.0977826665759
TD(GUC)J1	72	57	1.195	0.208389152599
YJL001W	648	648	0.9661	-0.0114568880538
YGR100W	2853	2853	0.7862	-0.0339238096406
YKR101W	1965	1965	0.7307	-0.0594974276603
YEL027W	483	483	1.1005	-0.0314614725398
YBL059C-A	330	330	1.0207	-0.0192006744768
YOR196C	1245	1245	0.9676	-0.0397849571112
YNL218W	1764	1764	0.7433	-0.035993060231
YKL211C	1455	1455	0.8165	-0.0200175842217
YDR227W	4077	4077	1.0272	-0.0636608137901
YJL143W	477	477	1.0823	0.0187355274027
YLR313C	1593	1593	0.9023	-0.0416358809531
YDR072C	1584	1584	0.6409	-0.0440289751686
YDR217C	3930	3930	0.8517	-0.061549448186
YER055C	894	894	1.0622	-0.0283069446589
YDR179W-A	1392	1392	0.5293	-0.0974717600028
YDL100C	1065	1065	0.9739	-0.0384890910667
YBR060C	1863	1863	0.909	-0.0492759836716
YLR424W	2127	2127	0.7821	-0.055637683729
YEL069C	1695	1695	0.8336	-0.0181413904267
YHR056W-A	435	435	0.9276	0.0210134773317
YHR174W	1314	1314	1.1309	0.041292576306
YOR108C-A	210	210	1.1886	-0.0542738800207
TR(ACG)D	73	57	0.8472	0.212947020564
YMR067C	1251	1251	0.7835	-0.0323863115054
YOL105C	1671	1671	1.0589	-0.00876587289221
YGL179C	1683	1683	0.7027	-0.0386295411526
YLR327C	261	261	0.8908	-0.0469022942667
YHR076W	1032	1032	0.9843	-0.033715182335
YOL098C	3114	3114	0.9097	-0.0552245385138
YMR020W	1527	1527	0.8148	-0.0246590073672
YIR043C	693	693	0.6428	-0.0577798635923
YLR305C	5703	5703	0.829	-0.0425028569187
YDR098C-A	1323	1323	1.0052	-0.041350046746
YOR299W	2241	2241	0.8292	-0.0143174611568
YNR056C	1686	1686	0.725	-0.0420025740456
YKL121W	2559	2559	0.7849	-0.0613659730377
YGL029W	363	363	0.8491	-0.0248161276966
YMR236W	474	474	0.9624	0.0500609826096
YLR267W	1713	1713	0.8075	-0.0675783043193
YGL132W	336	336	0.7221	-0.0350834217221
YLR398C	3864	3864	0.9128	-0.0530493626582
YDL059C	717	717	1.1349	-0.00169049941558
YPR008W	2085	2085	0.6954	-0.0320967863257
YGR192C	999	999	1.1028	0.0174690127569
YER167W	2556	2556	0.852	-0.0338745083616
YAL008W	597	597	0.6827	-0.0590169659222
YOL041C	1380	1380	1.0392	-0.0619479054366
YOR394W	495	495	1.1075	-0.0182456883041
YDL124W	939	939	0.711	-0.0247425551186
YNL277W	1461	1461	0.8414	0.00672360092046
YPR146C	330	330	0.7904	-0.0608433845524
YBR005W	642	642	0.915	0.0420585515224
YER057C	390	390	0.9879	-0.0350286498796
YEL028W	462	462	0.9709	-0.0284846065186
YPL266W	957	957	0.8924	-0.0373904438713
YBR192W	1134	1134	0.8278	-0.0497544474996
YOR332W	702	702	1.0847	0.0321899799933
YGR199W	2280	2280	0.6045	-0.0738594885918
YBR125C	1182	1182	0.7326	-0.0213626902952
YGR013W	1863	1863	0.9759	-0.0129043773649
YNL293W	1902	1902	0.807	-0.0242423871312
YMR104C	2034	2034	0.7412	-0.0308750423237
YBR170C	1743	1743	0.8754	-0.0330670632612
YBR199W	1395	1395	0.9442	-0.0477552046257
YKL030W	606	606	0.6428	-0.0154919584664
YGR171C	1728	1728	0.6711	-0.0609753475462
YGL153W	1026	1026	1.1334	-0.015437303198
YJR125C	1227	1227	1.0822	-0.0245531031776
YHR214C-B	5382	5382	0.8237	-0.0609108500956
YGL154C	819	819	0.6835	-0.0414782617238
YDR049W	1899	1899	0.993	-0.0411453034933
YER130C	1332	1332	0.827	-0.0561660179608
YLR386W	2643	2643	0.786	-0.052678572773
YER016W	1035	1035	0.9221	-0.0134786310749
YLR181C	993	993	1.0748	0.00348252408062
YHR137C-A	651	651	0.8708	-0.0362016172085
YLR112W	420	420	0.5187	0.0107569924778
YNL039W	1785	1785	0.9974	-0.0262338275027
YEL057C	702	702	0.7249	-0.0868428149601
YDR501W	1566	1566	0.8315	-0.0488147191016
YBR261C	699	699	1.0823	0.0693240537556
YDR011W	4506	4506	0.7985	-0.0388529760586
YNL027W	2037	2037	0.9167	-0.0649498972355
TV(AAC)M1	74	15	0.7316	-0.114214397081
RDN5-6	121	0	0	0
YDR348C	1500	1500	1.0585	-0.0186629251536
YPL210C	1923	1923	0.6521	-0.0815236614148
YPR171W	1731	1731	0.924	-0.0256436743075
YOR153W	4536	4536	0.8106	-0.044309861123
YCL021W-A	378	378	0.4824	-0.00996726602935
YHR191C	402	402	1.1152	-9.52555618191e-05
TF(GAA)B	73	0	0	0
YPL040C	3009	3009	0.5589	-0.0492848237122
YIR023C-A	324	324	0.9641	-0.0464721078935
YHR004C	1341	1341	0.6561	-0.078996466202
Q0010	387	84	1.0843	-0.0174287146036
YGR196C	2454	2454	1.1194	-0.0336362680341
YPR181C	2307	2307	0.9164	-0.00139500697254
YMR091C	1308	1308	1.0186	-0.0326349484242
YAL044C	513	513	1.0069	0.0158917254725
YGR082W	552	552	0.8794	-0.0131422585121
YIL124W	894	894	0.9398	-0.0338120653459
YGR107W	450	450	0.4644	-0.0210871607498
YNL227C	1773	1773	1.014	-0.0471147981521
YNL081C	432	432	0.771	-0.0600013739454
YMR306C-A	390	390	0.7694	-0.0577646121819
YDR307W	1989	1989	0.5025	-0.0681189798732
YPL116W	2094	2094	0.8672	-0.0301208397775
YNL339W-A	576	576	1.2264	0.00772602946296
YMR304W	3693	3693	0.8107	-0.0412694203108
TI(AAU)L2	74	0	0	0
YJL179W	330	330	0.7599	-0.0919638125366
TH(GUG)H	72	30	0.8781	-0.00466599139944
YDR242W	1650	1650	0.7444	-0.0543990843608
YNL213C	645	645	0.4591	-0.030874100519
YNL062C	1437	1437	0.7853	-0.0490044996455
YPL096C-A	207	207	0.4239	-0.0142808700329
YGR063C	309	309	0.894	0.00557918444087
YJL147C	1149	1149	0.8007	-0.0516856839135
YOR263C	408	408	0.4637	-0.109326814145
YLR042C	486	486	0.8185	-0.0534146119475
YER168C	1641	1641	0.9514	-0.0611046885534
YNL009W	1263	1263	0.9338	-0.0668830703844
YML016C	2079	2079	0.9659	-0.0554098588862
YMR273C	2748	2748	0.8553	-0.0116324873319
YNL323W	1245	1245	0.8115	-0.0397790076328
YGL008C	2757	2757	1.0901	-0.0180757585661
YLR240W	2628	2628	0.6459	-0.064002004478
YGL176C	1665	1665	0.6857	-0.0699543926831
YER155C	6504	6504	0.8249	-0.0726056240221
YCR085W	354	354	0.7374	-0.0643878500535
YIL004C	429	429	0.7309	-0.0674906178124
YGL004C	1254	1254	0.9512	-0.0495439242067
YMR264W	612	612	0.9313	-0.0242266724697
TV(CAC)D	73	0	0	0
YOR125C	702	702	0.8665	-0.0276271020461
YDR288W	912	912	0.8787	-0.0713884171613
	237	237	0.6085	-0.0954907845979
YOR115C	807	807	0.7631	-0.0824616662361
YFR021W	1503	1503	0.9409	0.00775799332276
YLR258W	2118	2118	0.9503	-0.0192444891926
YNR024W	561	561	1.1358	-0.0650374703396
YIL037C	1971	1971	0.7859	-0.0883372906859
YLR154W-C	375	375	0.6562	0.00725308744263
YGL045W	1629	1629	0.8395	-0.0265694014561
TF(GAA)D	73	0	0	0
YHR138C	345	345	1.0022	-0.0424585259434
YOR344C	876	876	0.97	-0.0179600436849
YNL016W	1362	1362	1.1158	-0.0248440696616
TP(UGG)O2	72	51	0.8579	0.0365612318928
YBR015C	1794	1794	0.937	-0.00343604766068
TR(ACG)Q2	74	15	0.5856	-0.319470761868
YPR016C	738	738	1.0045	-0.0362229083177
YIR036W-A	402	402	0.5719	0.00791919482956
YCR045W-A	351	351	1.1396	0.0781454212575
YBR112C	2901	2901	1.2014	-0.0249436649773
YJR007W	915	915	0.9117	-0.0365925928861
YJR069C	594	594	1.0767	-0.0297111199173
YPL069C	1008	1008	0.9426	-0.0743312567374
YIL083C	1098	1098	0.904	-0.0541110667012
YOR008W-B	102	102	0.6466	0.0572832457869
TV(AAC)G2	74	15	0.7316	-0.114214397081
YOR130C	879	879	0.8557	-0.0374459754251
YJL139C	1287	1287	0.6867	-0.0175195443121
YHR112C	1137	1137	0.7373	0.00497884146227
YPR055W	3198	3198	0.7993	-0.0953379472284
TA(AGC)P	73	36	0.8807	0.237116674612
YGR085C	525	525	0.9902	-0.0294600321393
YAR018C	1308	1308	0.7751	-0.0445284626034
YMR016C	2358	2358	0.8841	-0.0284775003092
YGR134W	3369	3369	0.8602	-0.0444572951657
YGR152C	819	819	0.8664	-0.0533112090821
YKL165C	2760	2760	0.6905	-0.0770619598535
YOR167C	204	204	1.0769	0.0252150058973
YLR048W	759	759	1.0247	-0.0205590735299
YDR274C	372	372	0.5589	0.0460633710404
YOR014W	2274	2274	0.7899	-0.0628110516597
YDR212W	1680	1680	1.0428	-0.0389354879172
YKR031C	5052	5052	0.7696	-0.061775857688
YBR205W	1215	1215	0.6402	-0.0351326876199
TG(GCC)M	71	0	0	0
YBR045C	1920	1920	0.98	-0.0603104564707
YCR040W	528	528	0.5987	-0.0437744475507
YNR040W	771	771	0.7653	0.00664943513084
YMR052C-A	366	366	0.6201	-0.0967131469918
YNL156C	900	900	0.4278	-0.0446223618142
YCR084C	2142	2142	0.9958	0.0161595238465
YHR121W	564	564	0.987	-0.0676449638341
YJR151W-A	51	51	0.9384	-0.0691204788331
YOR311C	873	873	0.7801	-0.0455214878709
YLR449W	1179	1179	1.1734	0.0162956302356
YJL047C	2529	2529	0.6939	-0.0662755206929
YER074W	408	408	1.0977	-0.00791924575977
YPL249C	2685	2685	0.9316	-0.0297622476021
YER013W	3438	3438	0.8361	-0.0483487051634
YLR403W	2052	2052	1.1476	-0.0546811583939
TN(GUU)K	74	33	0.9817	0.130622702032
YDL147W	1338	1338	0.7701	-0.0759640542126
YGR186W	2208	2208	1.079	-0.0256036869566
YNL298W	2529	2529	0.878	-0.0415100481262
YER073W	1563	1563	1.0559	-0.0104473128306
YJL014W	1605	1605	1.0089	-0.0463990142182
YER063W	657	657	1.0314	-0.0221104794792
YDR295C	2025	2025	0.6786	-0.0628907567295
YKR095W-A	267	267	0.9286	0.0232511524842
YPL031C	918	918	0.8367	0.00398296827147
YDR539W	1512	1512	0.9872	-0.0524724653325
YNL105W	429	429	0.5725	-0.0942696834818
YNL138W	1581	1581	0.9843	-0.0332200737859
YLR434C	384	384	0.6261	-0.12705769175
YMR019W	2850	2850	0.6375	-0.0644310219299
YLR194C	765	765	1.0847	0.0428545024671
YLR410W-B	5313	5313	0.8237	-0.0657779779238
YKR001C	2115	2115	0.9876	-0.0489639984131
YOL086W-A	273	273	1.0338	0.00670216448533
YER069W	2592	2592	0.9944	-0.0481219533016
YOL087C	3351	3351	0.8995	-0.053168954699
YOR090C	1719	1719	0.8823	-0.0476573462896
YJL136C	264	264	1.0174	0.00386786541381
YER146W	282	282	1.3018	0.0939984816109
YPL106C	2082	2082	1.1651	-0.0220978322856
YGR055W	1725	1725	0.9714	-0.0347620875665
YFL027C	1494	1494	0.6961	-0.060209857754
YMR102C	2505	2505	0.6909	-0.0356864019783
YOR105W	327	327	1.1118	-0.0684014884494
YPR103W	864	864	0.9833	-0.0383798122353
YLR103C	1953	1953	0.6825	-0.0409392404635
YLL016W	3147	3147	0.8333	-0.0594656974179
YJR094W-A	279	279	1.1671	-0.0240435090105
YEL009C	846	846	1.0167	-0.02624273543
YHR038W	693	693	0.8361	-0.094411819135
YOL056W	912	912	0.9534	-0.039413287033
YOR357C	489	489	0.4883	-0.0429788144804
YJL010C	2001	2001	0.7961	-0.0629586048906
YDR408C	645	645	0.9899	0.0381860058411
YJL194W	1542	1542	0.8556	-0.0234418988115
YPL087W	954	954	0.7071	-0.0446872366147
YNL003C	855	855	0.9087	-0.0131316290326
YDR377W	306	306	0.9079	-0.0431793514107
YIR039C	1614	1614	0.7858	-0.0451881337665
YGR210C	1236	1236	1.0761	0.0161841287387
YGL106W	450	450	1.0975	0.0488371741737
YLR404W	858	858	0.5367	-0.0876136901664
YPL113C	1191	1191	0.9319	-0.0563095578604
YMR309C	2439	2439	0.7877	-0.0700126937774
YLR250W	705	705	0.999	-0.0575096658792
YJL096W	486	486	0.9348	-0.0882466804755
YGL056C	1584	1584	0.7427	-0.0399336869108
YDL172C	480	480	1.2327	-0.0232371590992
YNL067W	576	576	1.2117	-0.0035320758392
YOL044W	1152	1152	0.9224	-0.0748051786923
YLL017W	312	312	0.6344	-0.047716575692
YLR038C	252	252	1.0382	-0.0212300146697
YOR072W	315	315	0.682	0.0450630333552
YOL078W	3531	3531	0.9883	-0.0363589019631
YMR260C	462	462	1.168	-0.0512054162601
YBL020W	1725	1725	0.8228	-0.0428574971777
YKL011C	1062	1062	0.6723	-0.0776041418999
TN(GUU)F	74	33	0.9817	0.130622702032
YJR016C	1758	1758	1.042	-0.0101764327538
YDR228C	1881	1881	0.8047	-0.0807279888311
YML009C-A	327	327	0.9105	-0.0203327024531
YOR049C	1065	1065	0.8199	-0.0304110278841
YNL126W	2541	2541	0.7419	-0.0763461476407
YAR030C	342	342	0.6794	-0.121321877173
YGR058W	1008	1008	0.8947	-0.0316969514447
YDL095W	2454	2454	0.8567	-0.0162654543649
YDR311W	1929	1929	0.992	-0.0469728413147
YJL178C	816	816	0.8699	-0.00498546611778
YDL159W-A	132	132	0.7366	-0.121270535483
YIL007C	663	663	0.9976	-0.0327072999641
YHR133C	876	876	0.6945	-0.050868408988
YMR196W	3267	3267	0.9073	-0.0282188890495
YJL112W	2145	2145	0.8901	-0.0499905155502
YBR221C	1101	1101	0.945	-0.00717220141792
YKL092C	3315	3315	0.7519	-0.0937177496669
YHR002W	1074	1074	0.7748	-0.0855428606423
TE(CUC)D	72	6	0.5841	-0.249904167184
YFR009W-A	258	258	0.7576	-0.108847874234
YJL002C	1431	1431	0.7193	-0.0549163944681
YCR008W	1812	1812	0.9142	-0.0538073424705
YLR234W	1971	1971	1.0385	0.0577620462908
YMR069W	858	858	0.8702	0.105811004116
YCR005C	1383	1383	0.9329	-0.0512177657918
YKL176C	2487	2487	0.8468	-0.0393305153231
YLR338W	858	858	1.2435	0.0346827637819
YDR371C-A	105	105	1.2092	-0.0597469401829
YML099C	2643	2643	0.7525	-0.0513264330494
YPR092W	306	306	0.4871	-0.0783680249479
YCR092C	3057	3057	0.8132	-0.0630177653209
TT(AGU)C	73	66	0.9958	0.0607350546686
YDR480W	972	972	0.8479	-0.0298556259139
YHR045W	1683	1683	0.7102	-0.0547249498185
YPL165C	1122	1122	0.3955	-0.0792202696518
TD(GUC)B	72	57	1.195	0.208389152599
YBR285W	435	435	0.8439	-0.0971749605872
YLR120W-A	102	102	0.5358	-0.0703039753408
YDL186W	834	834	0.6607	0.0220887742366
YOR142W-A	1323	1323	1.0052	-0.0415376246486
YDR362C	2019	2019	0.8996	-0.0360125633976
YIL090W	1476	1476	0.4317	-0.051943609333
YMR148W	447	447	0.8827	-0.0199510540111
YLL028W	1761	1761	0.9668	0.0184277125407
YBL112C	318	318	0.8444	-0.0275934654225
YPL175W	1359	1359	0.8428	-0.0626739192897
YNL191W	1074	1074	0.6842	-0.0248497659227
YBL111C	2004	2004	0.9162	0.0234374931908
YDR365W-B	5268	5268	0.8237	-0.0560130460902
YHR207C	1581	1581	0.8644	-0.0499651866854
YLR393W	840	840	0.696	-0.0203578202933
YDR375C	1371	1371	0.9024	-0.0263038202713
YLR099C	1185	1185	1.0061	0.0334233008587
YHR032W-A	180	180	0.9196	0.0227585331562
YDL081C	321	321	1.1512	0.0740318603264
TA(AGC)G	73	36	0.8807	0.237116674612
YHL020C	1215	1215	1.0591	0.0744740785702
YML007W	1953	1953	1.1818	-0.0505982970364
YOR291W	4419	4419	0.7799	-0.0445474415243
YLR008C	507	507	1.0603	-0.0651288318426
YOR121C	306	306	0.6485	-0.0482160885283
YER121W	345	345	0.9685	-0.013286879905
TR(UCU)G1	72	57	1.2807	0.118246888318
YNL141W	1044	1044	0.7671	-0.0557121388311
TP(UGG)L	72	51	0.8579	0.0365612318928
YNR019W	1929	1929	0.8859	-0.026114836494
YMR295C	594	594	1.125	0.0264870893109
YER166W	4716	4716	0.8244	-0.0370481956292
YOR140W	2301	2301	1.1213	0.0188627670778
YDL085W	1638	1638	1.0195	0.0124909893918
YLR426W	981	981	0.7196	-0.0068149147962
YML116W-A	303	303	0.8191	0.04426112798
YCR108C	192	192	0.7975	-0.0504774007268
YMR173W	1293	1293	1.1874	-0.00852212690421
YBL100C	315	315	0.9562	0.0170369694627
YER090C-A	90	90	0.7568	-0.0978206534774
YAR002W	1620	1620	1.0014	-0.0517910354241
YLR178C	660	660	0.8374	0.00442255614081
YDR191W	1113	1113	0.6116	-0.016008617005
YDR141C	5097	5097	0.7756	-0.07195287187
YOR215C	558	558	1.0196	-0.0428151604441
YER044C	447	447	0.8562	-0.0765825278646
YNL112W	1641	1641	1.0406	-0.0137340419229
YNL192W	3396	3396	0.7722	-0.0667741332908
YDR381W	681	681	1.0636	-0.0278452417556
TK(UUU)L	73	30	0.7192	0.22814845995
YDR014W-A	489	489	0.5499	-0.0298103998486
YGL013C	3207	3207	0.7037	-0.0504365678065
YGL067W	1155	1155	0.6795	-0.0625639336318
YPL257W-A	1323	1323	0.9023	-0.0419706649348
YLR316C	969	969	1.0604	0.0445212896047
YPL232W	873	873	1.215	0.0255300874057
YGL097W	1449	1449	0.9659	-0.0126677738929
YOL122C	1728	1728	0.9475	-0.0483069899691
YDR023W	1389	1389	0.8687	-0.0414449152517
YLR312W-A	762	762	0.569	-0.0521621999892
YJL157C	2493	2493	0.813	-0.0316955854335
YEL077C	3834	3834	1.0281	0.026988229472
YER116C	825	825	0.982	-0.000324231888973
YMR285C	1548	1548	0.8695	-0.0427236861397
YDR025W	471	471	0.9967	-0.0213216828252
YOR010C	756	756	1.1429	0.0137469757722
YGR056W	2787	2787	0.8693	-0.0617660106924
YCR095C	1089	1089	0.7901	-0.0966807607532
YML107C	1005	1005	0.4623	-0.0449371619077
YLL018C-A	297	297	0.7519	0.0527389409263
YFL034C-A	369	369	0.8281	-0.0517085007587
YNL056W	594	594	0.7602	-0.0371216590066
SNR47	99	87	0.9942	-0.0808556854398
YHR217C	462	462	0.6136	-0.0782816413249
YLR105C	1134	1134	0.7411	-0.0439385818655
YKL086W	384	384	0.8991	0.197545659737
YDR461W	111	111	1.043	0.0414266277978
YLR076C	423	423	0.9135	-0.0224356069532
YDL098C	585	585	0.7645	-0.050460103645
YCR101C	549	549	0.796	-0.0442897324032
YDR531W	1104	1104	0.8833	-0.0685385180302
YDR491C	492	492	0.7994	-0.0530378128982
YJL003W	357	357	0.6352	-0.0291985160653
YMR031C	2532	2532	1.1316	-0.0161581638714
YKL072W	2301	2301	0.686	-0.0695593398732
TI(AAU)E1	74	0	0	0
YGR296W	5580	5580	0.9824	0.0262748779074
YGR254W	1314	1314	1.0979	0.0223644855434
TS(AGA)A	82	0	0	0
YGR157W	2610	2610	0.7759	-0.0820532574674
YKL004W	1206	1206	0.7179	-0.0262024868611
YLR200W	345	345	0.8722	-0.0639416596584
YKL050C	2769	2769	1.133	-0.027849535642
YLR291C	1146	1146	0.9927	-0.0539778311347
YOR227W	3741	3741	0.8786	-0.0563387783049
YKL162C	1209	1209	0.4494	-0.0772771875138
YGR214W	759	759	0.9692	-0.00363624027522
YNL075W	873	873	0.9092	-0.0613061758256
YLR185W	267	267	1.1885	-0.0425779544814
YAL001C	3483	3483	0.9326	-0.0597506414489
YJL050W	3222	3222	0.8858	-0.0360388014359
YPL183W-A	282	282	0.6529	-0.0427240851118
TN(GUU)C	74	33	0.9817	0.130622702032
YPR019W	2802	2802	0.9837	-0.0411928089747
YML035C	2433	2433	0.8792	-0.0542042942569
YLR323C	780	780	0.9027	-0.013193009465
YMR255W	567	567	1.104	-0.074707769616
YHR130C	336	336	0.7183	-0.11604259484
YLR163C	1389	1389	0.9267	-0.0602158332254
